country,iso3_code,region,income_group,year,quarter,quarter_label,industry_sector,sector_automation_risk_score,gdp_per_capita_usd,ai_adoption_index,pct_sector_workforce_displaced,pct_sector_workforce_new_roles_created,net_workforce_change_pct,ai_cited_layoff_announcements,ai_skill_wage_premium_pct,pct_workforce_female,pct_displaced_roles_female,reskilling_programs_count,govt_ai_policy_score_1_to_10,ai_tool_adoption_pct
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Education & Research,0.307,16074,0.628,0.0148,0.0086,-0.0062,12,0.33,0.58,0.564,40,6.3,0.144
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Transportation & Logistics,0.702,16074,0.651,0.0517,0.0429,-0.0088,76,0.298,0.22,0.222,49,6.4,0.466
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Media & Communications,0.565,16074,0.629,0.04,0.0286,-0.0114,57,0.276,0.46,0.511,44,6.4,0.343
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Administrative & Clerical,0.791,16074,0.651,0.0575,0.0527,-0.0048,171,0.306,0.79,0.95,51,6.8,0.573
Uruguay,URY,Latin America,High Income,2021,4,2021-Q4,Energy & Utilities,0.428,16074,0.648,0.027,0.0161,-0.0109,30,0.307,0.26,0.285,51,6.9,0.303
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Technology & Software,0.387,16853,0.628,0.0262,0.0235,-0.0027,50,0.284,0.28,0.289,56,6.5,0.248
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Finance & Banking,0.626,16853,0.663,0.0433,0.0273,-0.016,77,0.307,0.48,0.495,47,6.9,0.41
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Healthcare & Life Sciences,0.193,16853,0.676,0.0124,0.0085,-0.0039,6,0.371,0.72,0.808,49,6.6,0.139
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Manufacturing & Industry,0.749,16853,0.661,0.0471,0.038,-0.0091,63,0.311,0.29,0.321,45,6.3,0.462
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Retail & E-Commerce,0.68,16853,0.639,0.0567,0.0523,-0.0044,94,0.273,0.54,0.57,60,6.5,0.506
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Education & Research,0.249,16853,0.652,0.0167,0.0102,-0.0065,12,0.319,0.58,0.561,46,7.2,0.154
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Transportation & Logistics,0.695,16853,0.659,0.0543,0.0461,-0.0082,57,0.304,0.22,0.222,63,6.7,0.485
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Media & Communications,0.53,16853,0.661,0.0332,0.0232,-0.01,64,0.361,0.46,0.498,61,6.0,0.323
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Administrative & Clerical,0.789,16853,0.671,0.0574,0.0441,-0.0133,155,0.392,0.79,0.95,53,7.3,0.45
Uruguay,URY,Latin America,High Income,2022,1,2022-Q1,Energy & Utilities,0.441,16853,0.65,0.0261,0.0148,-0.0113,30,0.34,0.26,0.294,47,7.0,0.237
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Technology & Software,0.399,16912,0.664,0.0272,0.0153,-0.0119,77,0.3,0.28,0.317,46,7.1,0.234
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Finance & Banking,0.61,16912,0.682,0.0399,0.0288,-0.0111,68,0.321,0.48,0.503,45,6.8,0.448
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Healthcare & Life Sciences,0.195,16912,0.665,0.0172,0.0164,-0.0008,10,0.279,0.72,0.772,54,6.3,0.145
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Manufacturing & Industry,0.763,16912,0.668,0.0687,0.0471,-0.0216,77,0.277,0.29,0.323,65,6.9,0.479
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Retail & E-Commerce,0.684,16912,0.69,0.0464,0.033,-0.0134,59,0.348,0.54,0.582,65,6.6,0.491
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Education & Research,0.236,16912,0.66,0.0188,0.0153,-0.0035,14,0.344,0.58,0.626,56,5.9,0.145
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Transportation & Logistics,0.69,16912,0.678,0.0523,0.0384,-0.0139,60,0.358,0.22,0.234,50,6.6,0.393
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Media & Communications,0.552,16912,0.668,0.0357,0.0196,-0.0161,63,0.322,0.46,0.516,60,6.8,0.408
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Administrative & Clerical,0.76,16912,0.68,0.0818,0.0749,-0.0069,144,0.355,0.79,0.95,61,7.2,0.61
Uruguay,URY,Latin America,High Income,2022,2,2022-Q2,Energy & Utilities,0.447,16912,0.669,0.0284,0.0192,-0.0092,25,0.367,0.26,0.293,56,7.0,0.249
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Technology & Software,0.379,16968,0.687,0.041,0.034,-0.007,46,0.3,0.28,0.293,46,7.8,0.219
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Finance & Banking,0.616,16968,0.681,0.0452,0.0394,-0.0058,75,0.322,0.48,0.519,57,6.5,0.374
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Healthcare & Life Sciences,0.249,16968,0.675,0.0152,0.0139,-0.0013,14,0.325,0.72,0.803,57,7.0,0.143
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Manufacturing & Industry,0.724,16968,0.68,0.0705,0.0595,-0.011,132,0.372,0.29,0.28,55,7.0,0.518
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Retail & E-Commerce,0.707,16968,0.689,0.0549,0.0296,-0.0253,77,0.293,0.54,0.581,59,6.5,0.523
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Education & Research,0.297,16968,0.678,0.0171,0.009,-0.0081,13,0.319,0.58,0.648,51,6.3,0.185
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Transportation & Logistics,0.7,16968,0.69,0.048,0.0361,-0.0119,53,0.286,0.22,0.226,54,6.7,0.388
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Media & Communications,0.527,16968,0.68,0.0396,0.0254,-0.0142,51,0.297,0.46,0.462,60,6.7,0.355
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Administrative & Clerical,0.798,16968,0.7,0.0882,0.0652,-0.023,159,0.352,0.79,0.95,64,6.7,0.635
Uruguay,URY,Latin America,High Income,2022,3,2022-Q3,Energy & Utilities,0.457,16968,0.683,0.0327,0.0309,-0.0018,43,0.348,0.26,0.277,58,7.2,0.325
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Technology & Software,0.37,16550,0.689,0.0356,0.0265,-0.0091,77,0.368,0.28,0.276,66,6.5,0.213
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Finance & Banking,0.623,16550,0.683,0.0401,0.0237,-0.0164,151,0.383,0.48,0.518,50,6.7,0.478
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Healthcare & Life Sciences,0.204,16550,0.703,0.0207,0.0156,-0.0051,8,0.367,0.72,0.75,62,7.0,0.169
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Manufacturing & Industry,0.75,16550,0.686,0.0683,0.0416,-0.0267,143,0.333,0.29,0.28,58,7.0,0.555
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Retail & E-Commerce,0.694,16550,0.719,0.0647,0.0472,-0.0175,62,0.316,0.54,0.556,52,7.2,0.457
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Education & Research,0.262,16550,0.696,0.0199,0.011,-0.0089,14,0.376,0.58,0.616,56,8.2,0.158
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Transportation & Logistics,0.718,16550,0.713,0.054,0.052,-0.002,55,0.254,0.22,0.228,60,7.1,0.471
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Media & Communications,0.59,16550,0.695,0.0368,0.0242,-0.0126,80,0.367,0.46,0.466,59,6.8,0.431
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Administrative & Clerical,0.781,16550,0.687,0.0633,0.0496,-0.0137,243,0.362,0.79,0.95,60,6.5,0.459
Uruguay,URY,Latin America,High Income,2022,4,2022-Q4,Energy & Utilities,0.431,16550,0.708,0.0342,0.0191,-0.0151,33,0.396,0.26,0.293,53,6.3,0.287
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Technology & Software,0.386,17374,0.731,0.0348,0.0231,-0.0117,89,0.357,0.28,0.314,56,7.3,0.322
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Finance & Banking,0.609,17374,0.698,0.0498,0.028,-0.0218,116,0.396,0.48,0.488,49,7.9,0.342
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Healthcare & Life Sciences,0.232,17374,0.705,0.0213,0.0135,-0.0078,15,0.399,0.72,0.813,73,7.4,0.165
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Manufacturing & Industry,0.776,17374,0.694,0.0632,0.0611,-0.0021,94,0.358,0.29,0.325,59,6.8,0.43
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Retail & E-Commerce,0.705,17374,0.7,0.0677,0.0581,-0.0096,80,0.373,0.54,0.593,59,6.8,0.435
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Education & Research,0.275,17374,0.704,0.026,0.0249,-0.0011,11,0.406,0.58,0.613,50,7.0,0.221
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Transportation & Logistics,0.68,17374,0.742,0.074,0.0617,-0.0123,82,0.358,0.22,0.232,67,7.4,0.419
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Media & Communications,0.568,17374,0.703,0.0427,0.0398,-0.0029,92,0.329,0.46,0.511,56,7.6,0.357
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Administrative & Clerical,0.786,17374,0.702,0.0959,0.053,-0.0429,228,0.307,0.79,0.95,49,7.3,0.621
Uruguay,URY,Latin America,High Income,2023,1,2023-Q1,Energy & Utilities,0.459,17374,0.721,0.0446,0.0407,-0.0039,33,0.388,0.26,0.276,65,7.0,0.326
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Technology & Software,0.356,17217,0.72,0.0438,0.0269,-0.0169,87,0.333,0.28,0.299,56,6.9,0.286
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Finance & Banking,0.585,17217,0.716,0.0469,0.0259,-0.021,100,0.361,0.48,0.506,66,6.4,0.416
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Healthcare & Life Sciences,0.193,17217,0.736,0.0168,0.0091,-0.0077,18,0.367,0.72,0.791,61,6.8,0.13
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Manufacturing & Industry,0.76,17217,0.72,0.0704,0.0392,-0.0312,122,0.401,0.29,0.303,53,6.4,0.435
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Retail & E-Commerce,0.686,17217,0.717,0.0694,0.0495,-0.0199,95,0.362,0.54,0.595,66,7.2,0.59
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Education & Research,0.247,17217,0.723,0.0269,0.0217,-0.0052,16,0.391,0.58,0.574,61,7.7,0.163
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Transportation & Logistics,0.701,17217,0.732,0.0643,0.0518,-0.0125,124,0.385,0.22,0.236,58,7.0,0.493
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Media & Communications,0.561,17217,0.72,0.0447,0.0246,-0.0201,46,0.399,0.46,0.475,54,6.1,0.389
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Administrative & Clerical,0.789,17217,0.723,0.0833,0.0798,-0.0035,155,0.37,0.79,0.95,69,6.8,0.507
Uruguay,URY,Latin America,High Income,2023,2,2023-Q2,Energy & Utilities,0.452,17217,0.736,0.0453,0.0294,-0.0159,40,0.344,0.26,0.266,57,6.6,0.313
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Technology & Software,0.359,17595,0.725,0.0387,0.0206,-0.0181,68,0.382,0.28,0.298,63,6.6,0.235
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Finance & Banking,0.611,17595,0.738,0.0522,0.0382,-0.014,143,0.368,0.48,0.484,50,7.4,0.428
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Healthcare & Life Sciences,0.199,17595,0.749,0.0248,0.0169,-0.0079,22,0.422,0.72,0.815,55,7.4,0.185
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Manufacturing & Industry,0.738,17595,0.76,0.0842,0.0652,-0.019,145,0.338,0.29,0.284,53,7.6,0.517
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Retail & E-Commerce,0.693,17595,0.727,0.0796,0.0558,-0.0238,78,0.388,0.54,0.523,71,7.1,0.414
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Education & Research,0.25,17595,0.742,0.028,0.0208,-0.0072,21,0.406,0.58,0.605,62,6.8,0.166
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Transportation & Logistics,0.667,17595,0.733,0.0784,0.0677,-0.0107,132,0.374,0.22,0.226,53,6.9,0.475
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Media & Communications,0.579,17595,0.744,0.0603,0.0522,-0.0081,99,0.357,0.46,0.498,65,6.9,0.382
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Administrative & Clerical,0.787,17595,0.764,0.1004,0.0649,-0.0355,235,0.409,0.79,0.95,54,6.4,0.638
Uruguay,URY,Latin America,High Income,2023,3,2023-Q3,Energy & Utilities,0.456,17595,0.761,0.0456,0.0345,-0.0111,37,0.349,0.26,0.284,50,6.6,0.311
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Technology & Software,0.4,17449,0.758,0.0491,0.0441,-0.005,67,0.364,0.28,0.284,61,6.8,0.312
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Finance & Banking,0.634,17449,0.747,0.0562,0.0542,-0.002,138,0.353,0.48,0.478,69,6.7,0.368
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Healthcare & Life Sciences,0.224,17449,0.736,0.0255,0.0229,-0.0026,22,0.432,0.72,0.787,63,7.4,0.151
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Manufacturing & Industry,0.784,17449,0.737,0.0822,0.0758,-0.0064,104,0.367,0.29,0.291,54,7.1,0.645
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Retail & E-Commerce,0.708,17449,0.77,0.0841,0.0696,-0.0145,123,0.328,0.54,0.567,67,6.8,0.567
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Education & Research,0.254,17449,0.728,0.0218,0.0145,-0.0073,18,0.407,0.58,0.642,58,6.4,0.174
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Transportation & Logistics,0.664,17449,0.751,0.0726,0.0625,-0.0101,82,0.402,0.22,0.218,57,7.2,0.469
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Media & Communications,0.54,17449,0.743,0.0635,0.0515,-0.012,84,0.322,0.46,0.469,57,6.9,0.332
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Administrative & Clerical,0.773,17449,0.735,0.0998,0.0764,-0.0234,178,0.414,0.79,0.95,49,7.2,0.625
Uruguay,URY,Latin America,High Income,2023,4,2023-Q4,Energy & Utilities,0.459,17449,0.737,0.0507,0.0439,-0.0068,39,0.402,0.26,0.289,49,7.2,0.38
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Technology & Software,0.376,17501,0.752,0.0435,0.0307,-0.0128,95,0.348,0.28,0.301,59,7.7,0.274
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Finance & Banking,0.597,17501,0.744,0.0587,0.0381,-0.0206,173,0.415,0.48,0.508,74,6.4,0.383
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Healthcare & Life Sciences,0.197,17501,0.75,0.0261,0.0148,-0.0113,11,0.42,0.72,0.803,57,7.6,0.184
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Manufacturing & Industry,0.714,17501,0.755,0.1001,0.0963,-0.0038,167,0.425,0.29,0.304,53,7.1,0.629
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Retail & E-Commerce,0.704,17501,0.756,0.0671,0.0643,-0.0028,104,0.402,0.54,0.578,70,7.0,0.535
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Education & Research,0.298,17501,0.749,0.0307,0.0188,-0.0119,20,0.396,0.58,0.645,53,7.4,0.231
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Transportation & Logistics,0.688,17501,0.748,0.0687,0.0528,-0.0159,80,0.461,0.22,0.245,59,7.3,0.419
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Media & Communications,0.561,17501,0.758,0.0657,0.0628,-0.0029,107,0.325,0.46,0.461,66,6.9,0.47
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Administrative & Clerical,0.783,17501,0.76,0.1193,0.0669,-0.0524,297,0.404,0.79,0.95,54,7.1,0.672
Uruguay,URY,Latin America,High Income,2024,1,2024-Q1,Energy & Utilities,0.472,17501,0.753,0.0516,0.0458,-0.0058,36,0.436,0.26,0.253,75,6.7,0.357
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Technology & Software,0.39,17441,0.754,0.0576,0.0539,-0.0037,95,0.46,0.28,0.299,68,6.5,0.275
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Finance & Banking,0.631,17441,0.778,0.0664,0.0606,-0.0058,234,0.391,0.48,0.471,71,7.2,0.435
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Healthcare & Life Sciences,0.206,17441,0.758,0.0216,0.0135,-0.0081,20,0.406,0.72,0.699,65,7.9,0.141
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Manufacturing & Industry,0.757,17441,0.759,0.0716,0.0414,-0.0302,213,0.411,0.29,0.317,56,7.5,0.476
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Retail & E-Commerce,0.664,17441,0.771,0.0701,0.0481,-0.022,161,0.398,0.54,0.573,68,7.7,0.547
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Education & Research,0.299,17441,0.759,0.0279,0.0158,-0.0121,13,0.431,0.58,0.612,57,6.8,0.203
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Transportation & Logistics,0.725,17441,0.768,0.0747,0.068,-0.0067,94,0.413,0.22,0.229,69,6.4,0.582
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Media & Communications,0.543,17441,0.759,0.0706,0.0442,-0.0264,73,0.413,0.46,0.506,78,7.4,0.373
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Administrative & Clerical,0.797,17441,0.749,0.12,0.1135,-0.0065,186,0.422,0.79,0.95,79,7.6,0.704
Uruguay,URY,Latin America,High Income,2024,2,2024-Q2,Energy & Utilities,0.444,17441,0.758,0.0386,0.0208,-0.0178,35,0.481,0.26,0.282,76,7.2,0.312
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Technology & Software,0.354,17586,0.782,0.061,0.0339,-0.0271,112,0.462,0.28,0.307,78,7.6,0.297
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Finance & Banking,0.62,17586,0.775,0.072,0.0464,-0.0256,246,0.431,0.48,0.468,70,7.3,0.459
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Healthcare & Life Sciences,0.217,17586,0.779,0.0291,0.028,-0.0011,17,0.439,0.72,0.786,69,6.8,0.205
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Manufacturing & Industry,0.763,17586,0.774,0.0981,0.0895,-0.0086,228,0.417,0.29,0.326,78,7.3,0.576
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Retail & E-Commerce,0.694,17586,0.772,0.0745,0.0492,-0.0253,161,0.418,0.54,0.577,67,7.2,0.469
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Education & Research,0.267,17586,0.75,0.0299,0.0159,-0.014,17,0.398,0.58,0.594,55,6.8,0.222
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Transportation & Logistics,0.631,17586,0.788,0.0704,0.0551,-0.0153,94,0.461,0.22,0.223,62,7.0,0.546
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Media & Communications,0.525,17586,0.742,0.069,0.0547,-0.0143,119,0.414,0.46,0.487,53,6.8,0.333
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Administrative & Clerical,0.815,17586,0.78,0.1047,0.0965,-0.0082,201,0.424,0.79,0.95,56,6.8,0.567
Uruguay,URY,Latin America,High Income,2024,3,2024-Q3,Energy & Utilities,0.471,17586,0.769,0.0516,0.0297,-0.0219,35,0.421,0.26,0.265,56,7.2,0.335
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Technology & Software,0.385,18394,0.781,0.0524,0.0386,-0.0138,113,0.455,0.28,0.307,68,7.2,0.258
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Finance & Banking,0.619,18394,0.78,0.0859,0.0639,-0.022,248,0.455,0.48,0.499,64,7.2,0.563
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Healthcare & Life Sciences,0.227,18394,0.782,0.0285,0.0155,-0.013,19,0.413,0.72,0.807,58,7.7,0.181
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Manufacturing & Industry,0.749,18394,0.76,0.1111,0.0756,-0.0355,183,0.344,0.29,0.311,66,7.2,0.542
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Retail & E-Commerce,0.696,18394,0.786,0.0921,0.0783,-0.0138,171,0.488,0.54,0.609,70,7.1,0.629
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Education & Research,0.262,18394,0.781,0.0326,0.0255,-0.0071,25,0.404,0.58,0.565,77,7.1,0.192
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Transportation & Logistics,0.674,18394,0.792,0.077,0.0462,-0.0308,99,0.411,0.22,0.231,65,7.4,0.508
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Media & Communications,0.556,18394,0.794,0.0705,0.0428,-0.0277,64,0.411,0.46,0.512,78,7.3,0.518
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Administrative & Clerical,0.825,18394,0.794,0.1152,0.0836,-0.0316,190,0.421,0.79,0.95,66,7.0,0.733
Uruguay,URY,Latin America,High Income,2024,4,2024-Q4,Energy & Utilities,0.486,18394,0.78,0.0619,0.0329,-0.029,49,0.402,0.26,0.264,60,7.4,0.319
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Technology & Software,0.369,17803,0.769,0.0633,0.0366,-0.0267,90,0.457,0.28,0.302,79,7.5,0.313
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Finance & Banking,0.606,17803,0.814,0.0671,0.0446,-0.0225,285,0.459,0.48,0.478,78,7.6,0.441
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Healthcare & Life Sciences,0.242,17803,0.801,0.0289,0.0273,-0.0016,17,0.388,0.72,0.77,69,7.2,0.198
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Manufacturing & Industry,0.749,17803,0.8,0.0963,0.0884,-0.0079,200,0.455,0.29,0.322,67,6.8,0.544
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Retail & E-Commerce,0.697,17803,0.789,0.1107,0.0655,-0.0452,187,0.474,0.54,0.528,69,7.7,0.587
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Education & Research,0.281,17803,0.788,0.0287,0.026,-0.0027,28,0.432,0.58,0.57,58,7.5,0.249
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Transportation & Logistics,0.693,17803,0.775,0.0849,0.0747,-0.0102,89,0.472,0.22,0.235,75,6.1,0.539
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Media & Communications,0.527,17803,0.764,0.0698,0.0615,-0.0083,69,0.468,0.46,0.516,68,8.3,0.481
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Administrative & Clerical,0.83,17803,0.794,0.1113,0.1032,-0.0081,337,0.476,0.79,0.95,69,7.3,0.525
Uruguay,URY,Latin America,High Income,2025,1,2025-Q1,Energy & Utilities,0.469,17803,0.808,0.046,0.0293,-0.0167,54,0.484,0.26,0.261,78,7.5,0.336
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Technology & Software,0.369,17675,0.785,0.061,0.0466,-0.0144,98,0.461,0.28,0.3,70,8.1,0.334
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Finance & Banking,0.629,17675,0.788,0.0756,0.0621,-0.0135,206,0.458,0.48,0.51,59,6.9,0.423
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Healthcare & Life Sciences,0.217,17675,0.785,0.0274,0.0262,-0.0012,15,0.457,0.72,0.721,66,7.3,0.198
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Manufacturing & Industry,0.742,17675,0.785,0.0887,0.0469,-0.0418,191,0.465,0.29,0.305,80,6.8,0.632
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Retail & E-Commerce,0.712,17675,0.792,0.0821,0.0537,-0.0284,111,0.469,0.54,0.597,73,7.2,0.565
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Education & Research,0.268,17675,0.793,0.0392,0.0247,-0.0145,27,0.461,0.58,0.569,68,7.3,0.221
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Transportation & Logistics,0.647,17675,0.789,0.0977,0.087,-0.0107,129,0.468,0.22,0.228,82,7.6,0.598
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Media & Communications,0.526,17675,0.796,0.0827,0.0779,-0.0048,70,0.44,0.46,0.512,82,7.5,0.429
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Administrative & Clerical,0.78,17675,0.812,0.1144,0.0738,-0.0406,385,0.431,0.79,0.95,77,7.0,0.568
Uruguay,URY,Latin America,High Income,2025,2,2025-Q2,Energy & Utilities,0.448,17675,0.799,0.0553,0.0446,-0.0107,65,0.495,0.26,0.266,61,7.4,0.412
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Technology & Software,0.361,18221,0.809,0.0684,0.0609,-0.0075,113,0.425,0.28,0.281,63,7.4,0.31
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Finance & Banking,0.605,18221,0.778,0.0685,0.0568,-0.0117,135,0.46,0.48,0.535,67,7.0,0.547
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Healthcare & Life Sciences,0.218,18221,0.794,0.025,0.018,-0.007,24,0.467,0.72,0.714,78,7.3,0.16
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Manufacturing & Industry,0.743,18221,0.808,0.1114,0.1077,-0.0037,154,0.459,0.29,0.29,74,8.0,0.496
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Retail & E-Commerce,0.661,18221,0.815,0.1135,0.0987,-0.0148,148,0.479,0.54,0.537,61,7.3,0.596
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Education & Research,0.259,18221,0.822,0.0349,0.0261,-0.0088,32,0.462,0.58,0.608,60,6.5,0.241
Uruguay,URY,Latin America,High Income,2025,3,2025-Q3,Transportation & Logistics,0.691,18221,0.819,0.0824,0.0777,-0.0047,105,0.501,0.22,0.225,57,7.3,0.561
